x,y,OBJECTID,WELLPOLL_ID,WE_SITE_ID,WE_TYPE_HP,WE_ID_CODE,WE_ID_YEAR,WE_UPD_DATE,WE_SYSTYPE,LOCID,SITE_ID,PERMIT_NUMBER,DEPTH,STATUS,WELL_TYPE,YIELD,LOCCONWELLDRILLER
-77.70694299,39.05411629,11947,8746,WWTS-1990-0076,W,WWTS,1990,1899/12/31 00:00:00+00,Unknown,39874,WWTS-1990-0076,,600,Active,Test Well,,
-77.70535266,39.05334523,11948,8666,WWTS-1990-0077,W,WWTS,1990,1899/12/31 00:00:00+00,Unknown,39875,WWTS-1990-0077,,505,Active,Test Well,,
-77.70442198,39.05456126,11949,8785,WWTS-1990-0078,W,WWTS,1990,1899/12/31 00:00:00+00,Unknown,39876,WWTS-1990-0078,,225,Active,Test Well,12,
-77.70445026,39.0529681,11950,8627,WWTS-1990-0079,W,WWTS,1990,1899/12/31 00:00:00+00,Unknown,39877,WWTS-1990-0079,,185,Active,Test Well,15,
-77.76579878,39.17471343,11951,23260,WWTS-1990-0087,W,WWTS,1990,1899/12/31 00:00:00+00,Unknown,39878,WWTS-1990-0087,,300,Active,Test Well,,
-77.76528515,39.1740664,11952,23195,WWTS-1990-0088,W,WWTS,1990,1899/12/31 00:00:00+00,Unknown,39879,WWTS-1990-0088,,240,Active,Test Well,,
-77.76714181,39.17376838,11953,23168,WWTS-1990-0089,W,WWTS,1990,1899/12/31 00:00:00+00,Unknown,39880,WWTS-1990-0089,,340,Active,Test Well,,
-77.76652347,39.17232553,11954,23020,WWTS-1990-0090,W,WWTS,1990,1899/12/31 00:00:00+00,Unknown,39881,WWTS-1990-0090,,300,Active,Test Well,,
-77.59549177,39.19930977,11955,25486,WWTS-1990-0192,W,WWTS,1990,1899/12/31 00:00:00+00,Unknown,39882,WWTS-1990-0192,,285,Active,Test Well,18,GSI
-77.59422822,39.19599612,11956,25109,WWTS-1990-0193,W,WWTS,1990,1899/12/31 00:00:00+00,Unknown,39883,WWTS-1990-0193,,205,Active,Test Well,30,GSI
-77.59085322,39.19391853,11957,24976,WWTS-1990-0194,W,WWTS,1990,1899/12/31 00:00:00+00,Unknown,39884,WWTS-1990-0194,,600,Active,Test Well,1,GSI
-77.60649199,39.06826191,11958,10654,WWTS-2004-0643,W,WWTS,2004,1899/12/31 00:00:00+00,Unknown,40894,WWTS-2004-0643,T40161080003,540,Active,Test Well,5,Singhas & Michael Corp
-77.5276601,39.20257385,11959,25837,WWTS-2005-0321,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40951,WWTS-2005-0321,T50098040004,200,Active,Test Well,15,Shaff's Well Drilling
-77.52734203,39.20612172,11960,26137,WWTS-2005-0322,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40952,WWTS-2005-0322,T50098040001,175,Active,Test Well,30,Shaff's Well Drilling
-77.52724353,39.2042757,11961,26002,WWTS-2005-0323,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40953,WWTS-2005-0323,T50098040002,225,Active,Test Well,20,Shaff's Well Drilling
-77.52678747,39.2031001,11962,25895,WWTS-2005-0324,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40954,WWTS-2005-0324,T50098040003,175,Active,Test Well,20,Shaff's Well Drilling
-77.52827345,39.20458152,11963,26026,WWTS-2005-0325,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40955,WWTS-2005-0325,T50098040009,300,Active,Test Well,40,Shaff's Well Drilling
-77.52859075,39.20604456,11964,26129,WWTS-2005-0326,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40956,WWTS-2005-0326,T50098040010,200,Active,Test Well,15,Shaff's Well Drilling
-77.76075292,39.23260063,11965,28507,WWTS-2005-0328,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40957,WWTS-2005-0328,T50180720002,800,Active,Test Well,1,Singhas & Michael Corp
-77.75973716,39.23312865,11966,28560,WWTS-2005-0329,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40958,WWTS-2005-0329,T50180720001,1320,Active,Test Well,1.5,Singhas & Michael Corp
-77.52925709,39.20333033,11967,25913,WWTS-2005-0352,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40959,WWTS-2005-0352,T50098040008,225,Active,Test Well,15,Shaff's Well Drilling
-77.5296997,39.20467196,11968,26031,WWTS-2005-0353,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40960,WWTS-2005-0353,T50098040007,150,Active,Test Well,15,Shaff's Well Drilling
-77.53023168,39.20274368,11969,25854,WWTS-2005-0354,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40961,WWTS-2005-0354,T50098040005,165,Active,Test Well,50,Shaff's Well Drilling
-77.68285523,39.15212247,11970,20997,WWTS-2005-0357,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40962,WWTS-2005-0357,T50131220002,600,Active,Test Well,2.5,Singhas & Michael Corp
-77.8244515,39.12025444,11971,16153,WWTS-2005-0386,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40963,WWTS-2005-0386,T50170030007,340,Active,Test Well,15,
-77.82493129,39.12023752,11972,16149,WWTS-2005-0387,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40964,WWTS-2005-0387,T50170030006,280,Active,Test Well,50,
-77.82613124,39.12148322,11973,16275,WWTS-2005-0388,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40965,WWTS-2005-0388,T50170030004,260,Active,Test Well,25,
-77.82635535,39.12047181,11974,16174,WWTS-2005-0389,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40966,WWTS-2005-0389,T50170030003,800,Active,Test Well,1,
-77.82541534,39.11976836,11975,16093,WWTS-2005-0390,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40967,WWTS-2005-0390,T50170030002,260,Active,Test Well,30,
-77.82393942,39.11968124,11976,16085,WWTS-2005-0391,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40968,WWTS-2005-0391,T50170030001,440,Active,Test Well,12,
-77.66810792,39.25460031,11977,30412,WWTS-2005-0392,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40969,WWTS-2005-0392,T50199180001,600,Active,Test Well,6,Phillips & Son
-77.66961344,39.25495094,11978,30452,WWTS-2005-0393,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40970,WWTS-2005-0393,T50199180002,200,Active,Test Well,100,Phillips & Son
-77.66899546,39.25592282,11979,30554,WWTS-2005-0394,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40971,WWTS-2005-0394,T50199180003,275,Active,Test Well,8,Phillips & Son
-77.66836021,39.25837537,11980,30797,WWTS-2005-0395,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40972,WWTS-2005-0395,T50199180004,400,Active,Test Well,5,Phillips & Son
-77.64629324,39.13784873,11981,18711,WWTS-2005-0399,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40973,WWTS-2005-0399,T50066740005,260,Active,Test Well,30,
-77.64571814,39.13706331,11982,18576,WWTS-2005-0400,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40974,WWTS-2005-0400,T50066740002,640,Active,Test Well,2.5,
-77.64617978,39.13719311,11983,18596,WWTS-2005-0401,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40975,WWTS-2005-0401,T50066740007,400,Active,Test Well,30,
-77.64642527,39.13858905,11984,18858,WWTS-2005-0402,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40976,WWTS-2005-0402,T50066740003,340,Active,Test Well,6,
-77.64527427,39.13649822,11985,18473,WWTS-2005-0403,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40977,WWTS-2005-0403,T50066740001,600,Active,Test Well,2,
-77.64475302,39.13686777,11986,18535,WWTS-2005-0404,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40978,WWTS-2005-0404,T50066740004,700,Active,Test Well,2,
-77.67537064,39.21330544,11987,26670,WWTS-2005-0427,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40979,WWTS-2005-0427,T50190810001,700,Active,Test Well,1,
-77.67391072,39.21234759,11988,26602,WWTS-2005-0428,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40980,WWTS-2005-0428,T50190810002,540,Active,Test Well,5,
-77.67541905,39.21163676,11989,26543,WWTS-2005-0429,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40981,WWTS-2005-0429,T50190810003,500,Active,Test Well,7,
-77.6768469,39.21268987,11990,26615,WWTS-2005-0430,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40982,WWTS-2005-0430,T50190790001,400,Active,Test Well,10,
-77.80309737,39.09906081,11991,13747,WWTS-2005-0449,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40983,WWTS-2005-0449,T50097030004,300,Active,Test Well,25,
-77.80468032,39.09826857,11992,13657,WWTS-2005-0450,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40984,WWTS-2005-0450,T50097030002,260,Active,Test Well,40,
-77.80440173,39.09716473,11993,13562,WWTS-2005-0451,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40985,WWTS-2005-0451,T50097030001,300,Active,Test Well,50,
-77.80393427,39.09895304,11994,13731,WWTS-2005-0452,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40986,WWTS-2005-0452,T50097030003,300,Active,Test Well,12,
-77.79077161,39.15129611,11995,20748,WWTS-2005-0459,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40987,WWTS-2005-0459,T50192320001,500,Active,Test Well,20,
-77.78685474,39.15060224,11996,20571,WWTS-2005-0460,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40988,WWTS-2005-0460,T50192320004,500,Active,Test Well,10,
-77.79007839,39.1498486,11997,20421,WWTS-2005-0461,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40989,WWTS-2005-0461,T50192320002,300,Active,Test Well,20,
-77.78833306,39.15097878,11998,20687,WWTS-2005-0462,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40990,WWTS-2005-0462,T50192320003,300,Active,Test Well,30,
-77.74581757,39.22567844,11999,27898,WWTS-2005-0463,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40991,WWTS-2005-0463,T50200850002,500,Active,Test Well,8,
-77.74331819,39.22735138,12000,28043,WWTS-2005-0464,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40992,WWTS-2005-0464,T50200860002,1000,Active,Test Well,1,
-77.7467323,39.22634097,12001,27947,WWTS-2005-0465,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40993,WWTS-2005-0465,T50200870001,540,Active,Test Well,12,
-77.74682463,39.22455891,12002,27793,WWTS-2005-0466,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40994,WWTS-2005-0466,T50200850001,345,Active,Test Well,100,
-77.74795189,39.22429466,12003,27755,WWTS-2005-0467,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40995,WWTS-2005-0467,T50200870004,600,Active,Test Well,5,
-77.74478261,39.22941299,12004,28221,WWTS-2005-0468,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40996,WWTS-2005-0468,T50196980005,1000,Active,Test Well,0.5,
-77.7480428,39.22908655,12005,28184,WWTS-2005-0469,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40997,WWTS-2005-0469,T50196980002,1000,Active,Test Well,,
-77.74456213,39.23039208,12006,28308,WWTS-2005-0470,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40998,WWTS-2005-0470,T50196980004,870,Active,Test Well,0.5,
-77.74800114,39.22805472,12007,28100,WWTS-2005-0471,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,40999,WWTS-2005-0471,T50196980008,1000,Active,Test Well,,
-77.74582598,39.23009376,12008,28275,WWTS-2005-0472,W,WWTS,2005,1899/12/31 00:00:00+00,Unknown,41000,WWTS-2005-0472,T50196980003,1000,Active,Test Well,1,
-77.68068309,39.16808127,12009,,WWIN-2008-0123,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42066,WWIN-2008-0123,T80147550001,800,Active,Individual Water Well,6,Payne Well Drilling
-77.78095022,39.0271788,12010,,WWIN-2008-0124,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42067,WWIN-2008-0124,T80155480001,560,Active,Individual Water Well,50,Valley Drilling
-77.67740155,39.17887018,12011,,WWIN-2008-0125,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42068,WWIN-2008-0125,T80156700001,600,Active,Individual Water Well,9,Northern Virginia  Drilling
-77.57384195,39.25465371,12012,,WWNC-2008-0126,W,WWNC,2008,1970/01/01 00:00:00+00,Unknown,42069,WWNC-2008-0126,T80139310001,460,Active,Non-community Water Well,25,Singhas & Michael Corp
-77.54847074,38.9099945,12013,,WWIR-1987-0654,W,WWIR,1987,1970/01/01 00:00:00+00,Unknown,42070,WWIR-1987-0654,922FSW86,300,Active,Irrigation Well,7,Runyon Well Drilling & Pump
-77.78312179,38.97601519,12014,,WWUN-1111-0288,W,WWUN,1111,1970/01/01 00:00:00+00,Unknown,42071,WWUN-1111-0288,,,Active,Unknown Well Type,,
-77.5250716,38.93331077,12015,,WWDU-1111-0289,W,WWDU,1111,1970/01/01 00:00:00+00,Unknown,42072,WWDU-1111-0289,,,Active,Hand Dug Well,,
-77.77329339,39.12709972,12016,,WWIN-2008-0127,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42073,WWIN-2008-0127,T80138510005,600,Active,Individual Water Well,2,Singhas & Michael Corp
-77.77106512,39.12693293,12017,,WWIN-2008-0128,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42074,WWIN-2008-0128,T80138510004,520,Active,Individual Water Well,2,Singhas & Michael Corp
-77.77264842,39.12676672,12018,,WWDH-2008-0129,W,WWDH,2008,1970/01/01 00:00:00+00,Unknown,42075,WWDH-2008-0129,T80138510003,800,Abandoned,Dry Hole,0.5,Singhas & Michael Corp
-77.77350786,39.12726173,12019,,WWIN-2008-0130,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42076,WWIN-2008-0130,T80138510002,420,Active,Individual Water Well,12,Singhas & Michael Corp
-77.77355488,39.12746861,12020,,WWIN-2008-0131,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42077,WWIN-2008-0131,T80138510001,640,Active,Individual Water Well,5,Singhas & Michael Corp
-77.82996184,39.13019213,12021,,WWIN-2008-0132,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42078,WWIN-2008-0132,T80167800001,800,Active,Individual Water Well,2,Valley Drilling
-77.68436948,39.15186796,12022,,WWIR-2008-0133,W,WWIR,2008,1970/01/01 00:00:00+00,Unknown,42079,WWIR-2008-0133,T80161850001,500,Active,Irrigation Well,6,Singhas & Michael Corp
-77.5279344,38.97423511,12023,,WWDU-1111-0290,W,WWDU,1111,1970/01/01 00:00:00+00,Abandoned,42080,WWDU-1111-0290,,,Abandoned,Hand Dug Well,,
-77.60516195,39.07936837,12024,,WWIN-2008-0134,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42081,WWIN-2008-0134,T80156410001,300,Active,Individual Water Well,15,Valley Drilling
-77.77635881,39.13861286,12025,,WWIN-2007-0257,W,WWIN,2007,1970/01/01 00:00:00+00,Unknown,42082,WWIN-2007-0257,T70161000001,1000,Active,Individual Water Well,13,Northern Virginia  Drilling
-77.42530951,38.986786,12026,,WWIN-1111-0291,W,WWIN,1111,1970/01/01 00:00:00+00,Abandoned,42083,WWIN-1111-0291,,,Abandoned,Individual Water Well,,
-77.42551828,38.98776845,12027,,WWIN-1111-0292,W,WWIN,1111,1970/01/01 00:00:00+00,Abandoned,42084,WWIN-1111-0292,,,Abandoned,Individual Water Well,,
-77.80193482,38.98484221,12028,,WWIN-2008-0135,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42085,WWIN-2008-0135,T80174540001,780,Active,Individual Water Well,20,Singhas & Michael Corp
-77.71085585,39.22022568,12029,,WWIN-2008-0136,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42086,WWIN-2008-0136,T80170950001,320,Active,Individual Water Well,25,Valley Drilling
-77.80115577,39.09603171,12030,,WWTS-2008-0137,W,WWTS,2008,1970/01/01 00:00:00+00,Unknown,42087,WWTS-2008-0137,T80157060005,240,Active,Test Well,20,Valley Drilling
-77.80146618,39.09879405,12031,,WWTS-2008-0138,W,WWTS,2008,1970/01/01 00:00:00+00,Unknown,42088,WWTS-2008-0138,T80157060003,380,Active,Test Well,12,Valley Drilling
-77.80252092,39.09767474,12032,,WWTS-2008-0139,W,WWTS,2008,1970/01/01 00:00:00+00,Unknown,42089,WWTS-2008-0139,T80157060004,300,Active,Test Well,30,Valley Drilling
-77.80107847,39.09746901,12033,,WWTS-2008-0141,W,WWTS,2008,1970/01/01 00:00:00+00,Unknown,42091,WWTS-2008-0141,T80157060002,500,Active,Test Well,5,Valley Drilling
-77.7923959,39.16492449,12034,,WWIN-2008-0142,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42092,WWIN-2008-0142,T80173500001,340,Active,Individual Water Well,25,Singhas & Michael Corp
-77.73569093,39.05585135,12035,,WWIN-2008-0143,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42093,WWIN-2008-0143,T80176900002,400,Active,Individual Water Well,30,Singhas & Michael Corp
-77.67976354,38.99855665,12036,,WWIN-2008-0144,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42094,WWIN-2008-0144,T80162530001,683,Active,Individual Water Well,60,Valley Drilling
-77.4560404,39.03255014,12037,,WWIR-2008-0145,W,WWIR,2008,1970/01/01 00:00:00+00,Unknown,42095,WWIR-2008-0145,T80134740001,450,Active,Irrigation Well,300,"L. FRANKLIN EASTERDAY, INC."
-77.45571189,39.02888456,12038,,WWIR-2008-0146,W,WWIR,2008,1970/01/01 00:00:00+00,Unknown,42096,WWIR-2008-0146,T80169260001,440,Active,Irrigation Well,200,"L. FRANKLIN EASTERDAY, INC."
-77.6468034,39.12167797,12039,,WWIN-1111-0293,W,WWIN,1111,1970/01/01 00:00:00+00,Unknown,42097,WWIN-1111-0293,,,Active,Individual Water Well,,
-77.58593948,39.12288249,12040,,WWIN-2008-0147,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42102,WWIN-2008-0147,T80092540003,735,Active,Individual Water Well,35,Valley Drilling
-77.56082878,38.98410419,12041,,WWNC-2008-0148,W,WWNC,2008,1970/01/01 00:00:00+00,Unknown,42103,WWNC-2008-0148,T80175120001,400,Active,Non-community Water Well,12,Valley Drilling
-77.67991119,39.05909971,12042,,WWIN-2008-0149,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42104,WWIN-2008-0149,t80176460001,980,Active,Individual Water Well,1,Valley Drilling
-77.42512708,39.04180208,12043,,WWHP-2008-0150,W,WWHP,2008,1970/01/01 00:00:00+00,Abandoned,42105,WWHP-2008-0150,T80175280001,400,Abandoned,Heat Pump Well,,Northern Virginia  Drilling
-77.719277,39.31359886,12044,,WWIN-2008-0151,W,WWIN,2008,1970/01/01 00:00:00+00,Unknown,42107,WWIN-2008-0151,T80176330001,480,Active,Individual Water Well,7,Singhas & Michael Corp
-77.71471916,39.11877887,12045,16058,WWIN-2003-0050,W,WWIN,2003,1899/12/31 00:00:00+00,Unknown,36351,WWIN-2003-0050,T30064280001,420,Active,Individual Water Well,50,
-77.65389864,39.17308553,12046,23176,WWIN-2003-0053,W,WWIN,2003,1899/12/31 00:00:00+00,Unknown,36352,WWIN-2003-0053,T20232980001,300,Active,Individual Water Well,5,
-77.60807103,39.0575162,12047,9407,WWIN-2003-0054,W,WWIN,2003,1899/12/31 00:00:00+00,Unknown,36353,WWIN-2003-0054,T20251620001,260,Active,Individual Water Well,20,
-77.72237343,39.198931,12048,25329,WWIN-2002-0406,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36145,WWIN-2002-0406,T20097220001,280,Active,Individual Water Well,10,
-77.70310685,39.17064941,12049,22878,WWIN-2002-0416,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36146,WWIN-2002-0416,T20076630001,400,Active,Individual Water Well,5,
-77.69093608,39.1927432,12050,24880,WWIN-2002-0417,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36147,WWIN-2002-0417,T20174590001,650,Active,Individual Water Well,1,
-77.53812571,38.94540202,12051,1376,WWIN-2002-0418,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36148,WWIN-2002-0418,T20170570001,200,Active,Individual Water Well,20,
-77.74315834,39.14319566,12052,19490,WWIN-2002-0419,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36149,WWIN-2002-0419,T20148560001,300,Active,Individual Water Well,5,
-77.66890886,39.17833776,12053,23643,WWIN-2002-0420,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36150,WWIN-2002-0420,T20151340001,300,Active,Individual Water Well,9,
-77.67874254,39.20443027,12054,25909,WWIN-2002-0421,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36151,WWIN-2002-0421,T20212490001,400,Active,Individual Water Well,5,
-77.62488312,39.19687746,12055,25172,WWIN-2002-0422,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36152,WWIN-2002-0422,T20105270001,650,Active,Individual Water Well,1,
-77.64736072,39.17273452,12056,23124,WWIN-2002-0423,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36153,WWIN-2002-0423,T20152940001,250,Active,Individual Water Well,,
-77.71129189,39.07560085,12057,11466,WWIN-2002-0424,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36154,WWIN-2002-0424,T20074760001,700,Active,Individual Water Well,1,
-77.66133581,39.17997958,12058,23775,WWIN-2002-0425,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36155,WWIN-2002-0425,T20141600001,200,Active,Individual Water Well,20,
-77.6598719,39.17798259,12059,23615,WWIN-2002-0434,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36156,WWIN-2002-0434,T20162030001,720,Active,Individual Water Well,1,
-77.711502,39.07693213,12060,11602,WWIN-2002-0435,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36157,WWIN-2002-0435,T20074780001,700,Active,Individual Water Well,3,
-77.61313749,39.18327346,12061,24052,WWIN-2002-0436,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36158,WWIN-2002-0436,T20205760001,760,Active,Individual Water Well,1,
-77.59731832,39.17406213,12062,23312,WWIN-2002-0437,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36159,WWIN-2002-0437,T20133360001,500,Active,Individual Water Well,16,
-77.61271687,39.18877502,12063,24637,WWIN-2002-0438,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36160,WWIN-2002-0438,1908FW2001,600,Active,Individual Water Well,0.5,
-77.52047564,39.2028799,12064,25880,WWIN-2002-0439,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36161,WWIN-2002-0439,T20148820001,150,Active,Individual Water Well,30,
-77.537767,39.18996231,12065,24797,WWIN-2002-0440,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36162,WWIN-2002-0440,T20198980001,140,Active,Individual Water Well,15,
-77.76785899,39.16734761,12066,22533,WWIN-2002-0441,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36163,WWIN-2002-0441,T20108840001,220,Active,Individual Water Well,20,
-77.76733177,39.16776751,12067,22565,WWIN-2002-0442,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36164,WWIN-2002-0442,T20108850001,500,Active,Individual Water Well,6,
-77.76620842,39.16750259,12068,22544,WWIN-2002-0443,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36165,WWIN-2002-0443,T20108910001,420,Active,Individual Water Well,20,
-77.74731154,39.14176708,12069,19295,WWIN-2002-0444,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36166,WWIN-2002-0444,T20148450001,400,Abandoned,Individual Water Well,15,
-77.56586868,39.27644024,12070,32222,WWIN-2002-0455,W,WWIN,2002,1899/12/31 00:00:00+00,Abandoned,36167,WWIN-2002-0455,T20136330001,675,Abandoned,Individual Water Well,0.5,
-77.56563563,39.2763594,12071,32218,WWIN-2002-0456,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36168,WWIN-2002-0456,T20187460001,300,Active,Individual Water Well,20,
-77.56974127,39.27741737,12072,32290,WWIN-2002-0457,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36169,WWIN-2002-0457,T20136460001,250,Active,Individual Water Well,30,
-77.56858502,39.27710896,12073,32266,WWIN-2002-0458,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36170,WWIN-2002-0458,T20136470001,300,Active,Individual Water Well,15,
-77.56895207,39.27740983,12074,32304,WWIN-2002-0459,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36171,WWIN-2002-0459,T20136480001,600,Active,Individual Water Well,1,
-77.56850934,39.27830946,12075,32345,WWIN-2002-0460,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36172,WWIN-2002-0460,T20136420001,300,Active,Individual Water Well,15,
-77.56711308,39.27838007,12076,32353,WWIN-2002-0461,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36173,WWIN-2002-0461,T20136340001,700,Active,Individual Water Well,2,
-77.56804305,39.27610183,12077,32176,WWIN-2002-0462,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36174,WWIN-2002-0462,T20136160001,500,Active,Individual Water Well,2,
-77.56769756,39.27613409,12078,32182,WWIN-2002-0463,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36175,WWIN-2002-0463,T20136180001,200,Active,Individual Water Well,20,
-77.5686272,39.2761764,12079,32183,WWIN-2002-0464,W,WWIN,2002,1899/12/31 00:00:00+00,Unknown,36176,WWIN-2002-0464,T20136140001,200,Active,Individual Water Well,25,
